Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría
625746,2024-06-12 08:03:21.516,TCLB-94347,Online,1,TOK,TCL,TCLB
625747,2024-06-12 15:18:43.979,ELEA-72745,Online,1,OSA,ELE,ELEA
625748,2024-06-12 18:02:16.061,TVSH-64984,Online,1,NAO,TVS,TVSH
625749,2024-06-12 18:38:48.346,JUGC-96618,Tienda,3,YOK,JUG,JUGC
625750,2024-06-13 03:09:04.628,AUDA-50453,Online,1,OSA,AUD,AUDA
625751,2024-06-13 03:36:35.169,SALC-82294,Tienda,1,TOK,SAL,SALC
625752,2024-06-13 12:02:03.053,TVSA-37154,Online,1,OSA,TVS,TVSA
625753,2024-06-13 13:28:35.552,GFTB-31427,Online,3,TOK,GFT,GFTB
625754,2024-06-13 22:25:27.972,CAMF-87569,Online,1,TOK,CAM,CAMF
625755,2024-06-14 03:28:32.811,HOGC-66643,Online,1,NAA,HOG,HOGC
625756,2024-06-14 10:39:09.596,CAMB-72325,Tienda,1,KYO,CAM,CAMB
625757,2024-06-14 19:39:27.946,EAGB-70398,Tienda,1,TOK,EAG,EAGB
625758,2024-06-15 02:55:52.341,ELEF-39035,Online,2,YOK,ELE,ELEF
625759,2024-06-15 12:04:55.548,ELEB-64108,Online,1,OSA,ELE,ELEB
625760,2024-06-15 23:23:54.135,PMUA-46620,Online,1,OSA,PMU,PMUA
625761,2024-06-16 00:02:11.822,PCTF-57658,Online,3,TOK,PCT,PCTF
625762,2024-06-16 11:40:44.362,PMUC-90916,Online,3,TOK,PMU,PMUC
625763,2024-06-16 12:36:19.731,TVSK-52573,Online,3,TOK,TVS,TVSK
625764,2024-06-16 20:29:43.848,AUDD-19098,Online,1,TOK,AUD,AUDD
625765,2024-06-17 06:01:02.508,PMUA-22761,Online,1,OSA,PMU,PMUA
625766,2024-06-17 08:29:21.634,CAMD-50650,Online,1,KOB,CAM,CAMD
625767,2024-06-17 14:53:37.492,CAMB-75691,Tienda,1,TOK,CAM,CAMB
625768,2024-06-18 02:13:40.562,SALA-70348,Online,1,TOK,SAL,SALA
625769,2024-06-18 12:37:27.200,ELEG-27936,Online,2,TOK,ELE,ELEG
625770,2024-06-18 13:31:51.625,PMUB-14449,Tienda,1,TOK,PMU,PMUB
625771,2024-06-18 21:04:35.098,TVSG-48474,Online,1,TOK,TVS,TVSG
625772,2024-06-19 01:10:57.769,JUGA-14058,Online,1,NAO,JUG,JUGA
625773,2024-06-19 01:52:54.566,EAGB-93225,Online,3,TOK,EAG,EAGB
625774,2024-06-19 13:35:57.475,ELEB-38060,Online,1,NAA,ELE,ELEB
625775,2024-06-19 21:04:44.625,ELEH-89173,Online,1,NAO,ELE,ELEH
625776,2024-06-19 23:07:28.870,ELEE-20550,Online,1,TOK,ELE,ELEE
625777,2024-06-20 05:24:36.317,CAMD-91108,Online,3,TOK,CAM,CAMD
625778,2024-06-20 12:29:55.942,HINC-81170,Online,1,HIR,HIN,HINC
625779,2024-06-20 23:46:34.802,EAGC-76430,Online,3,TOK,EAG,EAGC
625780,2024-06-21 07:53:47.590,VALA-66912,Online,1,TOK,VAL,VALA
625781,2024-06-21 10:26:53.478,PMUC-26903,Tienda,1,OSA,PMU,PMUC
625782,2024-06-21 14:54:58.024,ELEC-50053,Online,1,TOK,ELE,ELEC
625783,2024-06-22 01:07:02.652,HOGC-66643,Online,1,NAO,HOG,HOGC
625784,2024-06-22 03:17:55.021,TCLC-53203,Online,1,OSA,TCL,TCLC
625785,2024-06-22 07:45:25.981,HOGA-66297,Online,1,TOK,HOG,HOGA
625786,2024-06-22 17:02:13.513,TVSA-92623,Online,3,NAO,TVS,TVSA
625787,2024-06-23 02:40:40.407,VJGC-22284,Online,1,NAA,VJG,VJGC
625788,2024-06-23 10:05:46.168,TCLB-69576,Tienda,1,TOK,TCL,TCLB
625789,2024-06-23 20:04:42.926,PMUF-42172,Online,2,CHI,PMU,PMUF
625790,2024-06-24 03:14:47.604,PCTF-40305,Online,1,OSA,PCT,PCTF
625791,2024-06-24 05:32:35.957,TCLB-94347,Online,1,TOK,TCL,TCLB
625792,2024-06-24 11:48:23.540,AUDF-40301,Online,1,TOK,AUD,AUDF
625793,2024-06-24 22:24:13.192,SALA-29719,Online,1,KYO,SAL,SALA
625794,2024-06-24 22:34:08.418,PMUC-93197,Online,1,OKA,PMU,PMUC
625795,2024-06-25 06:52:37.039,TVSC-14729,Online,1,TOK,TVS,TVSC
625796,2024-06-25 10:45:39.402,TVSA-94757,Online,1,NAO,TVS,TVSA
625797,2024-06-25 13:40:08.506,PMUB-64632,Tienda,1,TOK,PMU,PMUB
625798,2024-06-25 23:59:02.799,GFTA-57004,Online,1,OSA,GFT,GFTA
625799,2024-06-26 10:56:03.946,CAMG-36891,Online,3,TOK,CAM,CAMG
625800,2024-06-26 14:10:15.713,SVSC-92567,Online,1,SAP,SVS,SVSC
625801,2024-06-26 15:00:37.838,TVSF-54905,Online,3,OSA,TVS,TVSF
625802,2024-06-26 16:48:32.369,SVSC-92567,Online,3,TOK,SVS,SVSC
625803,2024-06-26 20:11:07.308,DEPC-21455,Tienda,1,YOK,DEP,DEPC
625804,2024-06-27 00:38:01.185,AUDD-27432,Online,1,TOK,AUD,AUDD
625805,2024-06-27 07:39:30.029,PMUB-61340,Online,1,TOK,PMU,PMUB
625806,2024-06-27 17:31:20.126,CAME-43041,Online,1,SAP,CAM,CAME
625807,2024-06-27 22:52:35.005,CAMG-22492,Online,1,TOK,CAM,CAMG
625808,2024-06-28 06:42:53.374,CAMG-36891,Online,1,OSA,CAM,CAMG
625809,2024-06-28 17:47:56.965,VALB-66230,Online,1,TOK,VAL,VALB
625810,2024-06-29 05:13:55.348,SVSC-92567,Online,1,OSA,SVS,SVSC
625811,2024-06-29 10:39:06.564,SALA-83285,Online,1,OKA,SAL,SALA
625812,2024-06-29 13:21:10.732,VALC-53268,Online,1,TOK,VAL,VALC
625813,2024-06-29 16:07:59.662,VJGC-82268,Online,1,TOK,VJG,VJGC
625814,2024-06-30 00:50:36.077,DEPC-17241,Online,1,TOK,DEP,DEPC
625815,2024-06-30 01:05:29.807,JUGB-13712,Online,1,TOK,JUG,JUGB
625816,2024-06-30 10:13:13.743,TVSE-62811,Online,1,OSA,TVS,TVSE
625817,2024-06-30 13:11:18.351,AUDA-46953,Online,1,YOK,AUD,AUDA
625818,2024-07-01 00:05:55.940,CAMC-93921,Online,1,NAO,CAM,CAMC
625819,2024-07-01 05:09:00.986,TVSB-75678,Online,1,NAO,TVS,TVSB
625820,2024-07-01 09:43:09.965,ELEF-46323,Online,1,TOK,ELE,ELEF
625821,2024-07-01 09:53:16.887,EAGC-73517,Online,1,TOK,EAG,EAGC
625822,2024-07-01 14:35:51.110,VJGC-82268,Online,1,TOK,VJG,VJGC
625823,2024-07-01 21:06:02.209,ELEC-63932,Online,3,KYO,ELE,ELEC
625824,2024-07-02 05:46:30.926,SVSB-78752,Online,1,TOK,SVS,SVSB
625825,2024-07-02 14:59:57.173,CAMC-93921,Online,1,YOK,CAM,CAMC
625826,2024-07-02 16:26:16.964,PCTE-31451,Tienda,3,NAO,PCT,PCTE
625827,2024-07-02 19:01:57.788,CAME-54202,Online,1,KYO,CAM,CAME
625828,2024-07-02 23:30:49.112,JUGB-54689,Online,2,TOK,JUG,JUGB
625829,2024-07-03 09:32:52.261,PCTE-38007,Online,1,TOK,PCT,PCTE
625830,2024-07-03 21:27:54.490,AUDA-50453,Online,1,HIR,AUD,AUDA
625831,2024-07-04 09:18:28.147,SVSB-70583,Tienda,1,TOK,SVS,SVSB
625832,2024-07-04 15:45:54.646,AUDB-40774,Online,1,OSA,AUD,AUDB
625833,2024-07-04 21:50:28.213,VJGA-20197,Online,1,TOK,VJG,VJGA
625834,2024-07-05 06:24:16.261,TVSC-14729,Online,1,TOK,TVS,TVSC
625835,2024-07-05 17:45:25.539,JUGA-75164,Tienda,2,TOK,JUG,JUGA
625836,2024-07-06 04:42:13.071,VALB-96786,Online,1,TOK,VAL,VALB
625837,2024-07-06 06:25:50.926,PCTF-27094,Online,1,TOK,PCT,PCTF
625838,2024-07-06 11:39:28.260,SVSC-26779,Online,1,YOK,SVS,SVSC
625839,2024-07-06 20:29:50.005,GFTA-36137,Online,3,TOK,GFT,GFTA
625840,2024-07-07 02:52:39.348,PCTD-36312,Online,1,OSA,PCT,PCTD
625841,2024-07-07 05:58:30.727,CAMC-26079,Online,1,TOK,CAM,CAMC
625842,2024-07-07 15:01:49.920,TREA-95262,Online,1,OSA,TRE,TREA
625843,2024-07-07 17:22:32.336,JUGB-18137,Online,1,TOK,JUG,JUGB
625844,2024-07-08 01:50:21.635,VJGA-32969,Online,1,TOK,VJG,VJGA
625845,2024-07-08 06:38:36.621,HOGC-59300,Online,1,TOK,HOG,HOGC
625846,2024-07-08 17:26:24.702,AUDC-77489,Online,1,TOK,AUD,AUDC
625847,2024-07-09 05:08:09.865,VJGB-40022,Online,1,TOK,VJG,VJGB
625848,2024-07-09 11:46:00.087,PCTF-57658,Online,1,CHI,PCT,PCTF
625849,2024-07-09 21:50:09.072,VALA-45556,Online,1,NAO,VAL,VALA
625850,2024-07-10 04:50:30.396,TVSG-32098,Tienda,1,TOK,TVS,TVSG
625851,2024-07-10 12:27:08.018,SVSC-26779,Online,1,TOK,SVS,SVSC
625852,2024-07-10 13:01:02.024,VALD-51795,Online,3,TOK,VAL,VALD
625853,2024-07-10 23:01:38.400,TVSF-97412,Online,3,TOK,TVS,TVSF
625854,2024-07-11 03:46:23.278,TVSA-71943,Online,3,OSA,TVS,TVSA
625855,2024-07-11 06:37:33.887,CAME-77505,Tienda,1,SAP,CAM,CAME
625856,2024-07-11 08:25:43.705,CAME-19012,Tienda,1,YOK,CAM,CAME
625857,2024-07-11 19:25:32.567,TVSA-47994,Online,2,TOK,TVS,TVSA
625858,2024-07-11 23:06:10.593,GFTA-84928,Online,1,TOK,GFT,GFTA
625859,2024-07-12 03:18:57.815,AUDD-86021,Online,1,CHI,AUD,AUDD
625860,2024-07-12 09:37:04.838,ELEC-90195,Online,1,OSA,ELE,ELEC
625861,2024-07-12 11:04:11.406,TVSC-14729,Online,3,NAO,TVS,TVSC
625862,2024-07-12 17:56:58.889,JUGA-37600,Online,1,OSA,JUG,JUGA
625863,2024-07-13 02:58:43.275,TVSA-31282,Online,2,TOK,TVS,TVSA
625864,2024-07-13 13:52:34.480,TVSG-48830,Online,2,NAO,TVS,TVSG
625865,2024-07-13 19:24:10.430,EAGB-52586,Online,1,TOK,EAG,EAGB
625866,2024-07-13 22:17:57.298,TVSB-24886,Online,1,OSA,TVS,TVSB
625867,2024-07-14 01:11:07.418,VALA-66912,Online,1,TOK,VAL,VALA
625868,2024-07-14 07:06:43.248,JUGB-71287,Online,1,OSA,JUG,JUGB
625869,2024-07-14 18:21:31.752,CAMF-35067,Online,1,NAO,CAM,CAMF
625870,2024-07-15 05:53:39.004,TVSC-14729,Online,2,OSA,TVS,TVSC
625871,2024-07-15 13:23:59.267,CAME-16638,Tienda,1,OSA,CAM,CAME
625872,2024-07-15 22:12:05.341,TVSB-29437,Online,1,NAO,TVS,TVSB
625873,2024-07-16 03:25:34.165,AUDF-40095,Online,1,OSA,AUD,AUDF
625874,2024-07-16 13:24:47.843,ELEE-79787,Online,3,SAI,ELE,ELEE
625875,2024-07-16 14:29:33.001,DEPC-46624,Tienda,3,OSA,DEP,DEPC
625876,2024-07-16 14:39:50.545,EAGC-40422,Online,2,OSA,EAG,EAGC
625877,2024-07-16 17:31:06.867,TVSC-32293,Online,1,TOK,TVS,TVSC
625878,2024-07-17 02:56:19.418,SALC-16651,Online,1,TOK,SAL,SALC
625879,2024-07-17 09:37:13.729,CAME-33056,Online,3,OSA,CAM,CAME
625880,2024-07-17 19:22:16.512,TCLC-70860,Online,1,YOK,TCL,TCLC
625881,2024-07-18 03:21:36.888,SVSA-27487,Online,1,SAI,SVS,SVSA
625882,2024-07-18 04:32:53.572,TVSC-14729,Online,1,TOK,TVS,TVSC
625883,2024-07-18 04:59:52.455,TREA-52586,Online,1,SEN,TRE,TREA
625884,2024-07-18 15:08:12.753,PCTB-11336,Online,1,CHI,PCT,PCTB
625885,2024-07-18 23:36:53.234,PMUE-62157,Online,1,TOK,PMU,PMUE
625886,2024-07-19 09:43:16.429,AUDD-86021,Online,1,CHI,AUD,AUDD
625887,2024-07-19 10:14:42.391,HINC-64692,Online,2,TOK,HIN,HINC
625888,2024-07-19 14:54:36.793,SVSC-18384,Online,1,OSA,SVS,SVSC
625889,2024-07-20 00:47:48.188,CAMB-33140,Online,1,KAW,CAM,CAMB
625890,2024-07-20 02:03:28.675,VALD-85277,Online,1,OSA,VAL,VALD
625891,2024-07-20 03:37:25.391,ELED-72973,Online,1,NAO,ELE,ELED
625892,2024-07-20 10:55:16.750,GFTB-21962,Online,1,TOK,GFT,GFTB
625893,2024-07-20 18:55:57.346,AUDD-93430,Online,1,TOK,AUD,AUDD
625894,2024-07-20 20:27:33.458,TVSJ-35413,Online,1,KYO,TVS,TVSJ
625895,2024-07-21 03:43:10.393,SALD-20758,Online,1,YOK,SAL,SALD
625896,2024-07-21 11:27:26.300,PMUA-22826,Online,3,NAO,PMU,PMUA
625897,2024-07-21 18:38:38.429,EAGC-89228,Tienda,1,HIR,EAG,EAGC
625898,2024-07-22 04:21:29.511,PMUD-11547,Tienda,1,TOK,PMU,PMUD
625899,2024-07-22 10:32:57.772,HINC-71647,Tienda,1,YOK,HIN,HINC
625900,2024-07-22 17:46:37.285,PCTG-94398,Online,1,OSA,PCT,PCTG
625901,2024-07-23 00:26:42.983,AUDA-76685,Online,1,NAO,AUD,AUDA
625902,2024-07-23 07:38:53.152,CAME-54202,Online,1,TOK,CAM,CAME
625903,2024-07-23 11:01:24.825,SALD-94853,Online,2,KOB,SAL,SALD
625904,2024-07-23 13:36:20.865,TCLB-22760,Online,1,NAO,TCL,TCLB
625905,2024-07-23 14:31:24.540,TREC-38459,Tienda,1,TOK,TRE,TREC
625906,2024-07-23 23:28:05.544,HOGA-66297,Online,2,HIR,HOG,HOGA
625907,2024-07-24 10:18:19.113,JUGC-29874,Online,1,YOK,JUG,JUGC
625908,2024-07-24 20:35:17.989,HOGC-31342,Online,3,HIR,HOG,HOGC
625909,2024-07-25 02:14:11.976,HINC-71647,Online,2,YOK,HIN,HINC
625910,2024-07-25 13:32:31.556,SALA-83285,Online,1,YOK,SAL,SALA
625911,2024-07-25 23:09:00.748,PMUD-13214,Online,3,TOK,PMU,PMUD
625912,2024-07-26 02:51:38.581,TVSA-94757,Online,1,TOK,TVS,TVSA
625913,2024-07-26 13:33:41.475,ELEC-73629,Tienda,1,KOB,ELE,ELEC
625914,2024-07-26 20:46:25.687,TVSD-34212,Online,3,OSA,TVS,TVSD
625915,2024-07-27 06:40:39.668,VALA-34736,Online,1,TOK,VAL,VALA
625916,2024-07-27 06:42:53.084,HOGC-59300,Online,1,OSA,HOG,HOGC
625917,2024-07-27 08:26:53.548,ELEH-98580,Online,1,TOK,ELE,ELEH
625918,2024-07-27 16:07:36.306,VALB-75592,Online,1,TOK,VAL,VALB
625919,2024-07-27 22:53:28.831,CAME-61862,Online,1,YOK,CAM,CAME
625920,2024-07-28 02:54:49.269,TVSA-47994,Online,1,OSA,TVS,TVSA
625921,2024-07-28 10:57:31.201,TREA-22580,Online,1,TOK,TRE,TREA
625922,2024-07-28 17:04:20.281,ELEF-66710,Online,1,NAO,ELE,ELEF
625923,2024-07-28 18:44:53.911,TCLB-84177,Online,2,KOB,TCL,TCLB
625924,2024-07-29 03:23:38.470,DEPA-15668,Tienda,1,TOK,DEP,DEPA
625925,2024-07-29 07:44:26.856,TCLB-94347,Tienda,1,KAW,TCL,TCLB
625926,2024-07-29 18:24:00.193,CAMD-81614,Online,3,OSA,CAM,CAMD
625927,2024-07-29 22:17:42.262,VALB-75862,Online,1,TOK,VAL,VALB
625928,2024-07-30 09:19:08.483,PMUA-36320,Online,2,OSA,PMU,PMUA
625929,2024-07-30 17:38:25.887,AUDA-30254,Tienda,1,KYO,AUD,AUDA
625930,2024-07-31 00:30:41.792,PMUA-91660,Online,1,OSA,PMU,PMUA
625931,2024-07-31 09:55:27.413,HINB-52731,Online,1,FUK,HIN,HINB
625932,2024-07-31 17:10:09.135,TCLA-36565,Online,1,OKA,TCL,TCLA
625933,2024-07-31 19:46:41.220,SALC-64898,Online,1,TOK,SAL,SALC
625934,2024-08-01 01:47:34.566,VALB-17575,Online,1,HIR,VAL,VALB
625935,2024-08-01 02:47:39.031,PMUF-90686,Online,1,TOK,PMU,PMUF
625936,2024-08-01 06:22:35.011,TVSC-36989,Tienda,1,FUK,TVS,TVSC
625937,2024-08-01 11:32:39.266,EAGB-52586,Online,1,TOK,EAG,EAGB
625938,2024-08-01 16:37:05.916,ELED-96475,Tienda,1,YOK,ELE,ELED
625939,2024-08-01 19:32:06.856,ELEF-39035,Online,1,TOK,ELE,ELEF
625940,2024-08-02 01:10:05.210,CAMG-94681,Online,1,TOK,CAM,CAMG
625941,2024-08-02 12:43:53.888,AUDA-30254,Online,1,YOK,AUD,AUDA
625942,2024-08-02 13:18:30.088,JUGB-18137,Online,1,TOK,JUG,JUGB
625943,2024-08-02 15:47:03.941,HOGA-66297,Tienda,1,TOK,HOG,HOGA
625944,2024-08-03 02:42:00.444,AUDF-93663,Online,1,TOK,AUD,AUDF
625945,2024-08-03 02:58:09.330,SVSC-92567,Tienda,3,KYO,SVS,SVSC
625946,2024-08-03 11:55:24.961,AUDA-69994,Tienda,3,TOK,AUD,AUDA
625947,2024-08-03 14:11:26.986,CAME-33056,Online,1,TOK,CAM,CAME
625948,2024-08-03 19:21:54.620,PMUE-92898,Online,1,OSA,PMU,PMUE
625949,2024-08-04 04:49:04.148,AUDF-40095,Tienda,3,OSA,AUD,AUDF
625950,2024-08-04 10:59:39.984,JUGA-79838,Online,1,TOK,JUG,JUGA
625951,2024-08-04 16:39:53.149,EAGC-89228,Online,1,TOK,EAG,EAGC
625952,2024-08-05 04:19:10.490,VJGC-22284,Online,1,TOK,VJG,VJGC
625953,2024-08-05 15:03:46.667,PCTG-24967,Online,1,HIR,PCT,PCTG
625954,2024-08-05 21:05:52.575,CAMG-38874,Online,1,TOK,CAM,CAMG
625955,2024-08-06 00:09:40.422,CAMB-44180,Online,1,SEN,CAM,CAMB
625956,2024-08-06 08:51:10.057,PCTD-36312,Online,1,TOK,PCT,PCTD
625957,2024-08-06 14:21:47.109,SALC-56522,Online,1,OSA,SAL,SALC
625958,2024-08-06 21:14:16.030,GFTA-84928,Online,1,NAO,GFT,GFTA
625959,2024-08-07 06:39:09.916,CAMG-19965,Online,1,TOK,CAM,CAMG
625960,2024-08-07 06:41:09.148,TVSE-31733,Online,1,OSA,TVS,TVSE
625961,2024-08-07 07:11:03.548,SALB-68587,Online,3,OSA,SAL,SALB
625962,2024-08-07 12:33:41.388,PCTC-97328,Online,1,TOK,PCT,PCTC
625963,2024-08-07 19:32:04.156,GFTA-92146,Online,1,TOK,GFT,GFTA
625964,2024-08-08 07:24:05.011,TCLB-22760,Online,1,YOK,TCL,TCLB
625965,2024-08-08 18:08:48.860,CAMG-38874,Tienda,1,TOK,CAM,CAMG
625966,2024-08-09 01:09:07.363,VALC-92225,Online,1,OSA,VAL,VALC
625967,2024-08-09 09:20:11.992,SALB-68587,Online,1,OSA,SAL,SALB
625968,2024-08-09 14:50:49.939,SALB-74905,Online,1,TOK,SAL,SALB
625969,2024-08-09 15:30:40.060,TVSE-27348,Tienda,1,YOK,TVS,TVSE
625970,2024-08-09 19:27:28.303,TCLB-84177,Online,1,YOK,TCL,TCLB
625971,2024-08-09 20:50:19.764,VJGC-22284,Online,1,TOK,VJG,VJGC
625972,2024-08-10 08:22:10.267,CAMG-77378,Online,3,TOK,CAM,CAMG
625973,2024-08-10 09:34:09.511,PMUF-26187,Online,2,NAA,PMU,PMUF
625974,2024-08-10 19:49:33.700,TVSH-73612,Online,3,YOK,TVS,TVSH
625975,2024-08-11 05:32:40.626,TVSB-19363,Online,1,OSA,TVS,TVSB
625976,2024-08-11 14:29:42.237,JUGC-55410,Online,2,NAA,JUG,JUGC
625977,2024-08-11 19:40:07.377,TVSH-24340,Online,1,TOK,TVS,TVSH
625978,2024-08-12 01:51:31.725,PMUF-98447,Online,1,TOK,PMU,PMUF
625979,2024-08-12 04:33:34.633,HINC-68874,Online,1,KOB,HIN,HINC
625980,2024-08-12 16:20:49.910,PMUD-13214,Online,1,NAO,PMU,PMUD
625981,2024-08-13 00:06:12.884,HIND-75394,Tienda,1,TOK,HIN,HIND
625982,2024-08-13 10:48:31.117,EAGA-14021,Tienda,1,TOK,EAG,EAGA
625983,2024-08-13 11:21:33.146,AUDD-27432,Online,1,TOK,AUD,AUDD
625984,2024-08-13 12:01:43.311,SVSA-57564,Online,2,OSA,SVS,SVSA
625985,2024-08-13 15:00:17.399,CAME-79427,Tienda,3,TOK,CAM,CAME
625986,2024-08-13 16:29:02.584,GFTA-57004,Online,1,OSA,GFT,GFTA
625987,2024-08-14 01:24:13.501,CAMD-21652,Online,1,OSA,CAM,CAMD
625988,2024-08-14 13:20:44.370,JUGA-75164,Online,2,TOK,JUG,JUGA
625989,2024-08-14 18:54:44.504,SALD-54535,Online,1,TOK,SAL,SALD
625990,2024-08-14 23:31:15.157,EAGC-85452,Online,3,TOK,EAG,EAGC
625991,2024-08-15 06:07:41.194,CAMB-73801,Online,1,TOK,CAM,CAMB
625992,2024-08-15 17:29:54.802,GFTA-92146,Online,1,TOK,GFT,GFTA
625993,2024-08-15 19:20:54.470,TVSC-14729,Online,3,TOK,TVS,TVSC
625994,2024-08-16 02:52:29.259,CAMB-44180,Online,3,TOK,CAM,CAMB
625995,2024-08-16 03:43:36.499,PMUE-92898,Online,1,YOK,PMU,PMUE
625996,2024-08-16 07:59:12.009,ELEA-95730,Online,1,OSA,ELE,ELEA
625997,2024-08-16 15:09:43.837,TVSF-54905,Online,2,KYO,TVS,TVSF
625998,2024-08-16 20:21:29.416,SALB-97310,Online,1,SAP,SAL,SALB
625999,2024-08-17 03:43:57.455,SVSB-99945,Tienda,1,NAO,SVS,SVSB
626000,2024-08-17 15:33:45.354,PCTA-28013,Online,1,OSA,PCT,PCTA
626001,2024-08-17 16:54:29.597,PMUC-95197,Online,1,OSA,PMU,PMUC
626002,2024-08-17 20:45:25.979,ELEE-74121,Online,3,OSA,ELE,ELEE
626003,2024-08-18 06:29:24.390,PCTG-86864,Online,1,TOK,PCT,PCTG
626004,2024-08-18 08:50:46.918,AUDD-19098,Online,1,TOK,AUD,AUDD
626005,2024-08-18 14:11:48.987,SALC-66746,Online,1,NAO,SAL,SALC
626006,2024-08-18 14:20:36.436,TCLC-53203,Online,2,KAW,TCL,TCLC
626007,2024-08-18 20:38:38.131,CAMF-49001,Online,3,TOK,CAM,CAMF
626008,2024-08-19 07:36:20.050,CAMB-76266,Online,1,OSA,CAM,CAMB
626009,2024-08-19 16:29:09.096,HINB-59918,Tienda,1,OSA,HIN,HINB
626010,2024-08-19 23:24:58.874,VALB-17575,Tienda,1,TOK,VAL,VALB
626011,2024-08-19 23:33:13.965,AUDA-95895,Online,1,YOK,AUD,AUDA
626012,2024-08-20 01:38:12.939,AUDA-45895,Online,2,TOK,AUD,AUDA
626013,2024-08-20 11:45:10.024,CAMB-91772,Online,2,OSA,CAM,CAMB
626014,2024-08-20 14:17:19.981,PMUB-64632,Online,1,NAO,PMU,PMUB
626015,2024-08-21 00:50:41.583,EAGC-60739,Tienda,1,OSA,EAG,EAGC
626016,2024-08-21 04:30:39.927,ELEF-46323,Online,2,OSA,ELE,ELEF
626017,2024-08-21 10:02:03.808,TVSC-95263,Online,3,TOK,TVS,TVSC
626018,2024-08-21 12:50:26.727,GFTA-84928,Online,3,TOK,GFT,GFTA
626019,2024-08-21 17:51:29.557,CAME-33056,Online,1,CHI,CAM,CAME
626020,2024-08-22 00:05:19.703,CAMB-44180,Online,3,TOK,CAM,CAMB
626021,2024-08-22 00:38:04.998,TVSC-14729,Online,1,TOK,TVS,TVSC
626022,2024-08-22 03:06:29.990,JUGA-80769,Online,1,TOK,JUG,JUGA
626023,2024-08-22 12:37:20.135,ELEG-27936,Online,3,YOK,ELE,ELEG
626024,2024-08-22 17:35:55.404,EAGC-95207,Online,1,NAO,EAG,EAGC
626025,2024-08-22 20:58:43.936,HIND-23105,Online,1,NAO,HIN,HIND
626026,2024-08-23 07:34:56.633,PMUE-67482,Online,3,NAO,PMU,PMUE
626027,2024-08-23 15:10:56.592,TREA-22580,Online,1,TOK,TRE,TREA
626028,2024-08-24 02:00:33.371,PMUD-11547,Tienda,1,TOK,PMU,PMUD
626029,2024-08-24 02:44:21.164,VALB-23835,Online,1,NAO,VAL,VALB
626030,2024-08-24 10:53:47.085,VALA-43378,Online,3,KYO,VAL,VALA
626031,2024-08-24 13:54:46.729,AUDF-93663,Tienda,2,TOK,AUD,AUDF
626032,2024-08-24 23:47:56.670,DEPC-46624,Online,1,OSA,DEP,DEPC
626033,2024-08-25 03:48:41.267,DEPC-21455,Online,1,YOK,DEP,DEPC
626034,2024-08-25 08:42:46.116,VALA-66912,Online,1,TOK,VAL,VALA
626035,2024-08-25 14:48:11.423,DEPA-67315,Online,1,TOK,DEP,DEPA
626036,2024-08-25 22:43:20.672,PMUB-53988,Online,1,NAO,PMU,PMUB
626037,2024-08-26 08:17:00.666,CAMB-91772,Online,1,OSA,CAM,CAMB
626038,2024-08-26 15:06:37.194,CAMG-36891,Online,3,TOK,CAM,CAMG
626039,2024-08-26 20:51:06.364,CAME-79427,Online,1,TOK,CAM,CAME
626040,2024-08-27 04:13:12.940,EAGA-54137,Online,1,OKA,EAG,EAGA
626041,2024-08-27 06:08:48.191,JUGB-51642,Online,1,NAO,JUG,JUGB
626042,2024-08-27 09:00:52.090,SALA-13420,Online,1,NAO,SAL,SALA
626043,2024-08-27 13:05:18.676,PCTF-40305,Online,1,FUK,PCT,PCTF
626044,2024-08-27 20:00:54.198,PMUC-76592,Online,1,NAO,PMU,PMUC
626045,2024-08-28 02:25:51.642,ELEG-27936,Online,1,KYO,ELE,ELEG
626046,2024-08-28 12:28:57.014,TREC-68039,Online,1,TOK,TRE,TREC
626047,2024-08-28 18:48:00.988,EAGC-58193,Online,1,TOK,EAG,EAGC
626048,2024-08-28 19:36:14.964,VALA-86017,Tienda,1,OSA,VAL,VALA
626049,2024-08-29 06:19:30.883,TREB-65857,Online,1,YOK,TRE,TREB
626050,2024-08-29 16:23:48.219,HINC-50077,Online,1,NAO,HIN,HINC
626051,2024-08-30 00:33:09.863,TCLC-53203,Online,2,OSA,TCL,TCLC
626052,2024-08-30 03:47:58.264,PMUC-85322,Online,1,TOK,PMU,PMUC
626053,2024-08-30 13:01:23.289,DEPC-34897,Online,1,NAO,DEP,DEPC
626054,2024-08-30 22:58:15.944,GFTB-12530,Tienda,1,YOK,GFT,GFTB
626055,2024-08-30 23:31:31.960,TREA-18786,Online,1,KAW,TRE,TREA
626056,2024-08-31 06:35:36.671,TVSJ-52725,Online,1,TOK,TVS,TVSJ
626057,2024-08-31 17:37:19.652,HINC-50077,Online,1,TOK,HIN,HINC
626058,2024-08-31 20:55:22.438,ELEA-52077,Tienda,3,YOK,ELE,ELEA
626059,2024-09-01 02:43:26.451,CAMG-19965,Online,1,OSA,CAM,CAMG
626060,2024-09-01 04:15:49.669,CAMB-92521,Online,3,TOK,CAM,CAMB
626061,2024-09-01 14:15:29.914,EAGA-50329,Online,2,OSA,EAG,EAGA
626062,2024-09-01 21:42:46.759,SALB-55826,Online,1,YOK,SAL,SALB
