Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría
628684,2026-06-11 05:51:04.972,DEPC-46624,Online,1,NAA,DEP,DEPC
628685,2026-06-11 11:14:10.601,JUGC-29874,Online,1,TOK,JUG,JUGC
628686,2026-06-11 20:46:08.311,ELEC-63932,Tienda,1,TOK,ELE,ELEC
628687,2026-06-11 23:49:08.507,CAMG-32626,Online,2,TOK,CAM,CAMG
628688,2026-06-12 01:16:40.829,TREA-16083,Online,3,KOB,TRE,TREA
628689,2026-06-12 06:44:27.818,TVSH-24340,Online,2,HIR,TVS,TVSH
628690,2026-06-12 13:54:44.123,TVSC-14729,Tienda,1,TOK,TVS,TVSC
628691,2026-06-13 01:09:20.737,PMUE-20159,Online,1,NAA,PMU,PMUE
628692,2026-06-13 09:52:22.238,ELEF-82487,Online,1,TOK,ELE,ELEF
628693,2026-06-13 20:54:49.182,PCTC-97328,Online,2,TOK,PCT,PCTC
628694,2026-06-14 07:33:15.463,SALB-11736,Online,1,OSA,SAL,SALB
628695,2026-06-14 19:13:26.164,VJGA-97433,Online,1,TOK,VJG,VJGA
628696,2026-06-14 22:09:44.489,JUGB-10505,Tienda,2,KYO,JUG,JUGB
628697,2026-06-15 05:43:48.563,SVSB-65802,Online,3,CHI,SVS,SVSB
628698,2026-06-15 13:17:04.883,CAMG-19700,Online,1,OSA,CAM,CAMG
628699,2026-06-15 19:18:17.035,TVSF-59761,Online,1,TOK,TVS,TVSF
628700,2026-06-15 23:25:46.175,JUGC-55410,Online,1,OSA,JUG,JUGC
628701,2026-06-16 03:09:34.260,DEPC-53900,Online,1,TOK,DEP,DEPC
628702,2026-06-16 03:59:42.964,CAMF-10559,Online,1,TOK,CAM,CAMF
628703,2026-06-16 08:12:26.251,TVSB-24886,Online,1,TOK,TVS,TVSB
628704,2026-06-16 14:57:59.565,TVSC-95263,Online,1,TOK,TVS,TVSC
628705,2026-06-17 00:13:40.515,HINC-81170,Online,1,KYO,HIN,HINC
628706,2026-06-17 10:26:28.868,TVSA-94757,Online,1,OSA,TVS,TVSA
628707,2026-06-17 20:50:37.875,TVSE-27348,Online,1,YOK,TVS,TVSE
628708,2026-06-17 23:43:32.856,TREA-34304,Online,1,YOK,TRE,TREA
628709,2026-06-18 01:35:33.945,SALA-13420,Tienda,1,TOK,SAL,SALA
628710,2026-06-18 07:43:59.337,TCLB-22760,Online,1,TOK,TCL,TCLB
628711,2026-06-18 17:06:45.484,VJGA-77269,Online,1,KAW,VJG,VJGA
628712,2026-06-19 02:30:11.910,SVSC-74209,Tienda,1,TOK,SVS,SVSC
628713,2026-06-19 02:55:36.983,JUGB-71287,Online,1,KYO,JUG,JUGB
628714,2026-06-19 06:36:16.491,VALD-50052,Tienda,1,TOK,VAL,VALD
628715,2026-06-19 17:35:09.358,PCTG-94398,Online,1,YOK,PCT,PCTG
628716,2026-06-20 02:17:19.505,PMUE-52590,Online,1,OSA,PMU,PMUE
628717,2026-06-20 06:35:37.808,TVSH-63112,Online,3,NAO,TVS,TVSH
628718,2026-06-20 09:00:20.644,AUDC-77489,Online,1,TOK,AUD,AUDC
628719,2026-06-20 14:02:52.152,DEPA-93535,Online,2,SAP,DEP,DEPA
628720,2026-06-20 18:02:38.414,PCTD-11136,Online,1,YOK,PCT,PCTD
628721,2026-06-20 22:06:03.497,DEPB-29285,Online,1,KOB,DEP,DEPB
628722,2026-06-20 23:57:18.568,VALD-50076,Online,1,KYO,VAL,VALD
628723,2026-06-21 10:42:55.019,PCTA-15104,Online,1,TOK,PCT,PCTA
628724,2026-06-21 22:02:14.529,TVSF-52972,Online,1,YOK,TVS,TVSF
628725,2026-06-22 00:51:31.736,SALC-14541,Online,1,OSA,SAL,SALC
628726,2026-06-22 06:56:29.471,AUDD-31740,Online,1,CHI,AUD,AUDD
628727,2026-06-22 12:41:43.383,ELEE-71242,Online,3,OSA,ELE,ELEE
628728,2026-06-22 21:14:40.091,AUDF-48133,Tienda,3,OSA,AUD,AUDF
628729,2026-06-22 21:53:09.728,SALD-19802,Online,1,KYO,SAL,SALD
628730,2026-06-22 22:34:47.948,VALC-46045,Online,1,TOK,VAL,VALC
628731,2026-06-23 09:20:08.142,ELEB-19207,Tienda,1,TOK,ELE,ELEB
628732,2026-06-23 10:47:41.531,VALC-29478,Online,1,NAO,VAL,VALC
628733,2026-06-23 13:11:25.187,PCTE-43854,Online,3,OSA,PCT,PCTE
628734,2026-06-23 17:04:20.064,PMUA-36320,Online,1,YOK,PMU,PMUA
628735,2026-06-24 02:54:03.575,DEPB-31559,Online,1,KOB,DEP,DEPB
628736,2026-06-24 06:53:08.503,ELEA-52753,Online,1,TOK,ELE,ELEA
628737,2026-06-24 17:10:04.976,ELEG-76662,Online,1,NAO,ELE,ELEG
628738,2026-06-24 21:18:24.906,EAGA-94103,Tienda,1,TOK,EAG,EAGA
628739,2026-06-25 04:59:02.872,AUDA-62454,Online,1,SEN,AUD,AUDA
628740,2026-06-25 05:13:00.022,CAMB-51587,Online,1,KOB,CAM,CAMB
628741,2026-06-25 13:13:31.950,ELEB-38060,Tienda,1,TOK,ELE,ELEB
628742,2026-06-26 00:28:12.988,ELEF-63029,Online,1,TOK,ELE,ELEF
628743,2026-06-26 10:41:03.164,SALD-51207,Online,1,OSA,SAL,SALD
628744,2026-06-26 15:54:21.184,TVSB-19363,Online,1,FUK,TVS,TVSB
628745,2026-06-26 22:55:49.406,PMUD-10934,Online,2,YOK,PMU,PMUD
628746,2026-06-27 04:43:07.250,TCLB-94347,Tienda,1,OSA,TCL,TCLB
628747,2026-06-27 12:45:14.270,ELEC-73629,Online,1,OSA,ELE,ELEC
628748,2026-06-27 13:37:29.042,PCTB-11336,Online,1,YOK,PCT,PCTB
628749,2026-06-27 20:44:11.025,JUGB-60734,Online,1,TOK,JUG,JUGB
628750,2026-06-28 03:53:36.955,AUDF-48133,Online,1,SEN,AUD,AUDF
628751,2026-06-28 15:35:08.989,HINC-99639,Online,1,OSA,HIN,HINC
628752,2026-06-29 00:03:58.455,CAME-10194,Online,2,TOK,CAM,CAME
628753,2026-06-29 04:06:20.695,AUDF-36007,Online,1,HIR,AUD,AUDF
628754,2026-06-29 10:22:45.893,CAMD-15276,Online,1,TOK,CAM,CAMD
628755,2026-06-29 12:52:57.053,VALA-34736,Online,1,OSA,VAL,VALA
628756,2026-06-29 20:02:01.264,AUDA-42282,Online,3,YOK,AUD,AUDA
628757,2026-06-30 05:30:28.644,CAMG-38874,Online,3,NAO,CAM,CAMG
628758,2026-06-30 16:05:30.681,HOGA-10195,Online,1,TOK,HOG,HOGA
628759,2026-07-01 01:38:48.971,CAME-54202,Online,2,TOK,CAM,CAME
628760,2026-07-01 13:14:26.935,TVSH-94394,Online,1,TOK,TVS,TVSH
628761,2026-07-01 22:42:35.814,TREB-88970,Tienda,1,TOK,TRE,TREB
628762,2026-07-01 23:11:04.114,AUDA-46953,Tienda,1,TOK,AUD,AUDA
628763,2026-07-02 07:22:13.503,HINC-73541,Online,1,TOK,HIN,HINC
628764,2026-07-02 12:58:35.929,SALA-26965,Online,1,OSA,SAL,SALA
628765,2026-07-02 17:45:46.347,HOGC-38780,Online,1,SAI,HOG,HOGC
628766,2026-07-03 02:03:57.712,PCTE-51280,Online,1,TOK,PCT,PCTE
628767,2026-07-03 06:41:31.366,AUDF-31318,Online,1,SEN,AUD,AUDF
628768,2026-07-03 14:04:20.400,TREC-66159,Online,1,YOK,TRE,TREC
628769,2026-07-03 18:21:22.808,PMUA-46620,Online,1,YOK,PMU,PMUA
628770,2026-07-04 00:00:07.507,CAMC-93921,Online,3,KAW,CAM,CAMC
628771,2026-07-04 09:29:33.850,TCLA-76964,Tienda,1,NAA,TCL,TCLA
628772,2026-07-04 21:09:11.474,HINA-20484,Online,1,TOK,HIN,HINA
628773,2026-07-05 04:59:05.031,PCTF-27498,Online,1,TOK,PCT,PCTF
628774,2026-07-05 12:32:42.495,AUDF-36007,Tienda,1,OKA,AUD,AUDF
628775,2026-07-05 19:05:46.057,CAME-10194,Online,1,NAA,CAM,CAME
628776,2026-07-05 23:14:06.881,PCTB-15419,Online,3,KYO,PCT,PCTB
628777,2026-07-06 01:47:24.614,GFTA-22489,Online,1,TOK,GFT,GFTA
628778,2026-07-06 07:56:44.320,JUGA-19374,Online,1,TOK,JUG,JUGA
628779,2026-07-06 10:48:35.951,EAGC-60739,Online,1,TOK,EAG,EAGC
628780,2026-07-06 19:15:35.843,PCTC-27031,Online,1,OSA,PCT,PCTC
628781,2026-07-07 02:37:05.929,CAMG-17420,Online,1,KYO,CAM,CAMG
628782,2026-07-07 04:34:40.866,PCTG-19234,Online,1,OSA,PCT,PCTG
628783,2026-07-07 05:18:24.771,CAMB-92521,Tienda,1,YOK,CAM,CAMB
628784,2026-07-07 15:19:52.605,ELEA-16925,Online,1,YOK,ELE,ELEA
628785,2026-07-07 15:39:59.384,ELED-72973,Online,3,KYO,ELE,ELED
628786,2026-07-07 22:58:45.691,VJGC-82268,Online,1,TOK,VJG,VJGC
628787,2026-07-08 08:33:57.219,ELEC-50053,Online,1,TOK,ELE,ELEC
628788,2026-07-08 10:30:04.784,AUDC-77489,Online,1,OSA,AUD,AUDC
628789,2026-07-08 15:48:01.669,HIND-99500,Tienda,1,OSA,HIN,HIND
628790,2026-07-09 02:04:53.578,PCTC-82433,Online,1,TOK,PCT,PCTC
628791,2026-07-09 11:07:43.531,JUGB-41177,Online,1,TOK,JUG,JUGB
628792,2026-07-09 15:24:16.348,VJGC-17993,Tienda,1,NAO,VJG,VJGC
628793,2026-07-09 20:02:47.956,VALA-86017,Online,3,YOK,VAL,VALA
628794,2026-07-10 06:33:48.316,PMUF-69780,Online,1,TOK,PMU,PMUF
628795,2026-07-10 07:32:22.052,TREA-44920,Online,1,OSA,TRE,TREA
628796,2026-07-10 09:33:43.760,TREA-15691,Online,2,TOK,TRE,TREA
628797,2026-07-10 15:05:24.389,PMUD-76670,Online,1,TOK,PMU,PMUD
628798,2026-07-10 22:49:52.433,PCTG-24967,Online,1,TOK,PCT,PCTG
628799,2026-07-11 01:25:06.189,TREC-33239,Online,1,KYO,TRE,TREC
628800,2026-07-11 03:59:14.511,ELEC-50053,Tienda,1,TOK,ELE,ELEC
628801,2026-07-11 06:47:27.186,AUDG-75395,Online,1,KYO,AUD,AUDG
628802,2026-07-11 12:36:55.975,SALC-61416,Online,1,SAP,SAL,SALC
628803,2026-07-11 19:08:52.690,EAGB-87559,Online,1,TOK,EAG,EAGB
628804,2026-07-11 22:18:15.413,TVSF-66259,Online,1,TOK,TVS,TVSF
628805,2026-07-11 23:44:33.055,TVSH-24340,Online,1,OSA,TVS,TVSH
628806,2026-07-12 08:05:50.866,AUDD-93430,Online,1,OSA,AUD,AUDD
628807,2026-07-12 19:02:40.507,SVSC-49713,Online,2,YOK,SVS,SVSC
628808,2026-07-13 05:41:41.263,SALC-71987,Online,1,OKA,SAL,SALC
628809,2026-07-13 05:48:56.291,TVSF-59761,Online,1,KYO,TVS,TVSF
628810,2026-07-13 16:22:02.724,PCTC-27031,Online,2,KYO,PCT,PCTC
628811,2026-07-13 22:38:12.568,TREA-74926,Tienda,1,NAO,TRE,TREA
628812,2026-07-14 09:21:30.299,TVSG-30035,Online,1,TOK,TVS,TVSG
628813,2026-07-14 13:15:11.746,HIND-63924,Online,1,KYO,HIN,HIND
628814,2026-07-14 20:46:21.478,AUDG-52341,Online,1,YOK,AUD,AUDG
628815,2026-07-15 07:48:11.480,TVSF-52972,Online,3,OSA,TVS,TVSF
628816,2026-07-15 10:45:57.463,ELEC-73629,Online,1,OSA,ELE,ELEC
628817,2026-07-15 21:21:31.149,PMUC-44971,Online,1,YOK,PMU,PMUC
628818,2026-07-16 07:40:09.823,TVSE-31733,Online,1,TOK,TVS,TVSE
628819,2026-07-16 16:52:14.274,PCTG-24967,Online,1,TOK,PCT,PCTG
628820,2026-07-17 03:01:28.189,AUDD-27432,Tienda,3,TOK,AUD,AUDD
628821,2026-07-17 11:07:24.896,SALB-86207,Online,1,TOK,SAL,SALB
628822,2026-07-17 20:47:09.485,SALC-71987,Online,1,KYO,SAL,SALC
628823,2026-07-18 05:36:15.115,TVSD-34212,Tienda,1,YOK,TVS,TVSD
628824,2026-07-18 11:33:51.769,TVSB-66291,Online,1,OSA,TVS,TVSB
628825,2026-07-18 11:42:42.390,PMUC-26903,Online,1,YOK,PMU,PMUC
628826,2026-07-18 16:18:01.385,HOGC-59300,Online,1,TOK,HOG,HOGC
628827,2026-07-18 18:28:00.590,VALC-53268,Online,2,YOK,VAL,VALC
628828,2026-07-19 03:59:58.672,ELEH-14712,Tienda,3,YOK,ELE,ELEH
628829,2026-07-19 07:31:59.679,EAGC-73517,Online,1,SAP,EAG,EAGC
628830,2026-07-19 08:59:26.712,TREA-92263,Online,1,OSA,TRE,TREA
628831,2026-07-19 15:35:46.842,AUDF-48133,Online,3,TOK,AUD,AUDF
628832,2026-07-19 16:40:32.556,AUDG-66570,Online,1,TOK,AUD,AUDG
628833,2026-07-19 19:43:38.412,PCTB-85135,Online,3,OSA,PCT,PCTB
628834,2026-07-20 04:13:54.207,ELEF-97191,Online,1,TOK,ELE,ELEF
628835,2026-07-20 14:33:36.824,PCTC-82433,Online,1,YOK,PCT,PCTC
628836,2026-07-20 22:24:45.312,PMUB-71172,Online,1,KYO,PMU,PMUB
628837,2026-07-21 09:27:34.595,VALC-29478,Online,1,TOK,VAL,VALC
628838,2026-07-21 14:52:50.012,AUDC-81599,Online,1,TOK,AUD,AUDC
628839,2026-07-22 01:23:01.818,TVSH-63112,Online,1,TOK,TVS,TVSH
628840,2026-07-22 08:46:04.361,VALC-89709,Online,1,OSA,VAL,VALC
628841,2026-07-22 13:43:42.986,CAMG-55741,Online,1,TOK,CAM,CAMG
628842,2026-07-22 14:06:34.134,VALB-76040,Online,3,TOK,VAL,VALB
628843,2026-07-22 22:24:00.148,PMUC-44971,Online,1,OSA,PMU,PMUC
628844,2026-07-23 06:59:35.020,PCTA-43488,Online,1,OSA,PCT,PCTA
628845,2026-07-23 08:48:43.132,AUDD-86021,Online,1,KOB,AUD,AUDD
628846,2026-07-23 19:59:06.946,JUGA-37600,Online,1,YOK,JUG,JUGA
628847,2026-07-24 01:54:40.727,CAMF-87569,Online,3,NAO,CAM,CAMF
628848,2026-07-24 12:00:27.652,SVSC-14017,Online,1,NAO,SVS,SVSC
628849,2026-07-24 17:50:09.332,SALC-35708,Online,1,NAO,SAL,SALC
628850,2026-07-24 22:19:08.035,EAGB-70398,Online,1,TOK,EAG,EAGB
628851,2026-07-25 07:13:09.993,PCTA-43488,Online,2,OSA,PCT,PCTA
628852,2026-07-25 13:50:26.289,PMUF-91948,Online,1,TOK,PMU,PMUF
628853,2026-07-25 17:22:17.239,AUDE-20785,Online,1,NAO,AUD,AUDE
628854,2026-07-26 00:15:52.565,VALB-96786,Online,1,TOK,VAL,VALB
628855,2026-07-26 01:49:52.111,PCTF-23943,Online,1,TOK,PCT,PCTF
628856,2026-07-26 09:14:14.588,HINB-33312,Tienda,2,TOK,HIN,HINB
628857,2026-07-26 13:28:44.680,PMUC-76592,Online,1,KOB,PMU,PMUC
628858,2026-07-27 00:27:50.735,EAGC-89130,Online,1,NAO,EAG,EAGC
628859,2026-07-27 02:07:00.847,VALA-63119,Online,1,TOK,VAL,VALA
628860,2026-07-27 13:36:50.995,TVSH-51985,Online,1,OSA,TVS,TVSH
628861,2026-07-27 23:46:28.357,DEPC-31630,Online,2,TOK,DEP,DEPC
628862,2026-07-28 00:27:29.782,HINC-10939,Online,1,YOK,HIN,HINC
628863,2026-07-28 02:26:45.623,DEPB-29285,Online,2,TOK,DEP,DEPB
628864,2026-07-28 04:53:43.072,AUDD-31740,Online,1,TOK,AUD,AUDD
628865,2026-07-28 16:39:24.143,ELEH-84061,Online,1,NAO,ELE,ELEH
628866,2026-07-29 04:14:42.299,ELEH-50758,Online,2,SAI,ELE,ELEH
628867,2026-07-29 15:17:31.055,TVSG-30035,Online,2,TOK,TVS,TVSG
628868,2026-07-30 00:10:49.994,CAME-54202,Online,1,YOK,CAM,CAME
628869,2026-07-30 02:07:13.891,JUGA-48800,Online,1,SAP,JUG,JUGA
628870,2026-07-30 08:19:40.111,ELEB-64108,Online,1,KYO,ELE,ELEB
628871,2026-07-30 15:18:27.648,CAMG-10217,Tienda,1,OSA,CAM,CAMG
628872,2026-07-31 01:10:23.473,PMUD-11547,Online,1,NAO,PMU,PMUD
628873,2026-07-31 12:50:26.017,TREA-44920,Online,3,TOK,TRE,TREA
628874,2026-07-31 22:59:22.567,ELEF-39035,Online,3,TOK,ELE,ELEF
628875,2026-08-01 03:51:59.252,TVSA-81183,Online,2,TOK,TVS,TVSA
628876,2026-08-01 06:22:05.354,PMUB-53988,Online,3,TOK,PMU,PMUB
628877,2026-08-01 15:06:27.380,AUDB-10684,Tienda,1,FUK,AUD,AUDB
628878,2026-08-01 16:36:05.410,CAMC-34912,Online,2,NAO,CAM,CAMC
628879,2026-08-01 19:56:10.876,CAMB-44180,Online,1,OSA,CAM,CAMB
628880,2026-08-01 23:57:49.923,TVSA-28885,Tienda,3,OSA,TVS,TVSA
628881,2026-08-02 07:31:09.335,EAGC-89228,Tienda,1,YOK,EAG,EAGC
628882,2026-08-02 10:52:38.512,VALA-34736,Online,1,NAA,VAL,VALA
628883,2026-08-02 14:45:33.077,HOGC-66643,Online,1,SEN,HOG,HOGC
628884,2026-08-03 00:30:45.645,CAMB-72325,Online,1,TOK,CAM,CAMB
628885,2026-08-03 06:58:34.860,AUDF-48133,Online,1,OSA,AUD,AUDF
628886,2026-08-03 17:55:30.050,PMUC-90916,Tienda,1,KOB,PMU,PMUC
628887,2026-08-04 05:12:15.615,PMUB-64632,Online,2,OSA,PMU,PMUB
628888,2026-08-04 10:17:03.660,SVSC-18384,Online,1,TOK,SVS,SVSC
628889,2026-08-04 19:40:09.854,SVSC-18384,Tienda,1,OSA,SVS,SVSC
628890,2026-08-05 07:30:17.451,EAGB-87559,Online,1,NAO,EAG,EAGB
628891,2026-08-05 11:09:12.032,EAGC-95207,Online,1,YOK,EAG,EAGC
628892,2026-08-05 20:35:14.386,PCTG-55933,Online,1,TOK,PCT,PCTG
628893,2026-08-06 06:01:20.131,TVSE-38644,Online,1,TOK,TVS,TVSE
628894,2026-08-06 13:02:04.449,TVSG-42564,Online,1,KOB,TVS,TVSG
628895,2026-08-06 20:00:32.098,TVSF-74699,Online,1,OSA,TVS,TVSF
628896,2026-08-07 04:24:09.503,HINC-10939,Online,1,NAA,HIN,HINC
628897,2026-08-07 08:25:24.215,ELEC-38990,Online,1,SEN,ELE,ELEC
628898,2026-08-07 13:59:38.671,VJGA-52049,Online,1,TOK,VJG,VJGA
628899,2026-08-08 00:15:14.927,ELEH-84269,Tienda,3,TOK,ELE,ELEH
628900,2026-08-08 01:24:46.817,SVSB-99945,Online,3,KYO,SVS,SVSB
628901,2026-08-08 09:22:18.242,EAGC-85452,Online,3,YOK,EAG,EAGC
628902,2026-08-08 10:17:30.082,TVSC-95847,Online,1,TOK,TVS,TVSC
628903,2026-08-08 17:25:05.997,TREA-54559,Online,1,TOK,TRE,TREA
628904,2026-08-08 17:43:48.529,TVSB-19363,Online,1,OSA,TVS,TVSB
628905,2026-08-09 04:09:03.132,HINC-68874,Online,1,SAI,HIN,HINC
628906,2026-08-09 06:20:16.809,TVSB-25580,Online,1,NAO,TVS,TVSB
628907,2026-08-09 16:25:18.755,AUDG-29794,Online,1,OSA,AUD,AUDG
628908,2026-08-10 02:54:44.459,CAME-61862,Tienda,1,YOK,CAM,CAME
628909,2026-08-10 14:32:47.412,HIND-90525,Online,1,TOK,HIN,HIND
628910,2026-08-10 19:58:40.915,VALD-85277,Online,1,TOK,VAL,VALD
628911,2026-08-10 21:20:31.914,HINC-14276,Online,3,TOK,HIN,HINC
628912,2026-08-11 08:57:30.431,HIND-75394,Tienda,1,OSA,HIN,HIND
628913,2026-08-11 14:39:48.054,SALB-68587,Online,1,YOK,SAL,SALB
628914,2026-08-11 15:12:13.316,TREB-65857,Online,3,YOK,TRE,TREB
628915,2026-08-12 01:29:49.618,EAGC-60739,Tienda,2,TOK,EAG,EAGC
628916,2026-08-12 07:39:15.755,PMUA-22761,Online,3,NAO,PMU,PMUA
628917,2026-08-12 12:01:16.687,TVSB-58406,Online,1,TOK,TVS,TVSB
628918,2026-08-12 19:03:24.964,EAGA-85159,Tienda,1,TOK,EAG,EAGA
628919,2026-08-13 06:30:32.530,ELEF-66710,Online,1,OSA,ELE,ELEF
628920,2026-08-13 17:04:41.963,DEPC-46624,Online,1,KAW,DEP,DEPC
628921,2026-08-14 01:34:23.370,CAMG-38874,Online,1,YOK,CAM,CAMG
628922,2026-08-14 09:02:24.338,VALB-74131,Online,3,TOK,VAL,VALB
628923,2026-08-14 10:32:40.258,CAMF-10559,Online,1,TOK,CAM,CAMF
628924,2026-08-14 20:39:36.758,JUGA-70344,Online,3,CHI,JUG,JUGA
628925,2026-08-15 08:30:29.540,CAME-33487,Online,1,HIR,CAM,CAME
628926,2026-08-15 18:34:03.193,EAGC-60397,Tienda,1,TOK,EAG,EAGC
628927,2026-08-16 03:12:34.042,JUGB-13712,Tienda,1,TOK,JUG,JUGB
628928,2026-08-16 11:59:20.315,TREA-19376,Online,3,TOK,TRE,TREA
628929,2026-08-16 13:03:32.412,CAMB-92521,Online,1,TOK,CAM,CAMB
628930,2026-08-16 19:35:58.749,VALC-66861,Online,1,TOK,VAL,VALC
628931,2026-08-16 21:32:56.462,EAGC-58193,Tienda,1,OSA,EAG,EAGC
628932,2026-08-17 03:19:05.947,HIND-67560,Tienda,1,OSA,HIN,HIND
628933,2026-08-17 04:16:56.499,ELEH-98580,Online,2,KOB,ELE,ELEH
628934,2026-08-17 14:52:57.833,PCTF-75629,Online,1,OSA,PCT,PCTF
628935,2026-08-17 16:38:42.307,VALC-16514,Online,1,TOK,VAL,VALC
628936,2026-08-17 19:49:49.222,PCTA-79303,Online,1,TOK,PCT,PCTA
628937,2026-08-18 07:17:10.414,AUDB-93155,Online,1,TOK,AUD,AUDB
628938,2026-08-18 07:36:14.873,SALA-70348,Online,1,YOK,SAL,SALA
628939,2026-08-18 09:59:31.433,TREA-16083,Online,1,YOK,TRE,TREA
628940,2026-08-18 18:56:30.923,PMUA-18768,Online,1,OSA,PMU,PMUA
628941,2026-08-19 03:42:51.060,TVSE-38644,Online,3,NAO,TVS,TVSE
628942,2026-08-19 12:21:14.385,DEPB-31559,Online,3,OSA,DEP,DEPB
628943,2026-08-19 23:48:54.072,HINB-59918,Online,1,OSA,HIN,HINB
628944,2026-08-20 01:51:43.481,PMUC-90916,Online,1,KYO,PMU,PMUC
628945,2026-08-20 06:43:16.062,ELEH-26937,Online,1,NAO,ELE,ELEH
628946,2026-08-20 06:54:30.837,AUDA-46953,Online,2,YOK,AUD,AUDA
628947,2026-08-20 13:13:40.486,ELEC-90195,Tienda,1,YOK,ELE,ELEC
628948,2026-08-20 18:36:48.284,TVSH-10103,Tienda,1,TOK,TVS,TVSH
628949,2026-08-21 02:06:12.615,TVSG-27820,Online,1,OSA,TVS,TVSG
628950,2026-08-21 09:47:16.797,VJGA-17330,Online,1,OSA,VJG,VJGA
628951,2026-08-21 16:26:45.729,SVSB-53445,Online,3,TOK,SVS,SVSB
628952,2026-08-21 20:14:14.392,HIND-90525,Tienda,1,OSA,HIN,HIND
628953,2026-08-22 05:56:50.824,ELEA-52753,Online,1,TOK,ELE,ELEA
628954,2026-08-22 16:11:16.656,ELEF-53541,Online,1,NAO,ELE,ELEF
628955,2026-08-23 00:22:49.356,TREC-89337,Online,3,CHI,TRE,TREC
628956,2026-08-23 03:06:05.367,VJGC-82268,Tienda,2,OSA,VJG,VJGC
628957,2026-08-23 12:50:35.738,VALC-37887,Online,1,TOK,VAL,VALC
628958,2026-08-23 13:55:44.174,EAGB-52586,Online,1,TOK,EAG,EAGB
628959,2026-08-23 20:07:50.103,VALC-89709,Tienda,1,TOK,VAL,VALC
628960,2026-08-23 21:25:34.923,ELED-96475,Online,1,SAI,ELE,ELED
628961,2026-08-24 00:32:44.506,ELEE-20550,Online,1,TOK,ELE,ELEE
628962,2026-08-24 01:36:56.760,TVSA-94757,Online,3,NAO,TVS,TVSA
628963,2026-08-24 10:55:57.963,VALB-17575,Online,3,TOK,VAL,VALB
628964,2026-08-24 16:10:17.944,TVSF-79386,Online,1,TOK,TVS,TVSF
628965,2026-08-24 22:43:28.899,CAMG-10217,Online,2,KAW,CAM,CAMG
628966,2026-08-25 07:51:21.779,CAMG-38874,Online,1,TOK,CAM,CAMG
628967,2026-08-25 19:34:20.133,TREA-18786,Online,1,OSA,TRE,TREA
628968,2026-08-26 01:34:41.861,SVSB-65802,Online,1,TOK,SVS,SVSB
628969,2026-08-26 08:40:58.157,ELEH-59218,Online,2,KYO,ELE,ELEH
628970,2026-08-26 17:58:16.143,CAMG-10217,Online,1,FUK,CAM,CAMG
628971,2026-08-27 02:03:43.973,DEPB-29285,Online,2,TOK,DEP,DEPB
628972,2026-08-27 02:52:50.359,TREA-15691,Online,1,TOK,TRE,TREA
628973,2026-08-27 12:59:04.469,TVSF-89636,Online,1,TOK,TVS,TVSF
628974,2026-08-28 00:21:56.871,TVSD-67001,Tienda,2,OSA,TVS,TVSD
628975,2026-08-28 10:52:57.475,HINC-94059,Online,1,TOK,HIN,HINC
628976,2026-08-28 14:52:55.174,TREC-33239,Online,1,NAA,TRE,TREC
628977,2026-08-29 02:01:25.856,SALB-55826,Tienda,1,FUK,SAL,SALB
628978,2026-08-29 07:33:03.967,TREA-16083,Online,1,TOK,TRE,TREA
628979,2026-08-29 16:22:11.198,TVSC-76915,Online,1,YOK,TVS,TVSC
628980,2026-08-29 22:37:39.511,TVSA-28885,Online,1,TOK,TVS,TVSA
628981,2026-08-30 01:02:18.184,PCTC-70856,Online,1,HIR,PCT,PCTC
628982,2026-08-30 05:16:58.395,VALC-30993,Online,1,NAO,VAL,VALC
628983,2026-08-30 07:22:16.506,HINC-14276,Online,1,TOK,HIN,HINC
628984,2026-08-30 08:02:22.481,CAMC-93921,Online,1,TOK,CAM,CAMC
628985,2026-08-30 18:04:40.048,JUGB-13712,Online,1,KOB,JUG,JUGB
628986,2026-08-30 22:14:58.790,PMUD-39558,Online,1,OSA,PMU,PMUD
628987,2026-08-31 00:22:41.446,TVSA-86884,Online,1,NAO,TVS,TVSA
628988,2026-08-31 02:30:55.685,PCTC-82433,Online,1,TOK,PCT,PCTC
628989,2026-08-31 12:19:44.953,PMUC-44971,Online,3,NAO,PMU,PMUC
628990,2026-08-31 23:49:19.823,CAME-61862,Online,1,TOK,CAM,CAME
628991,2026-09-01 09:57:39.159,PCTF-40305,Online,3,NAA,PCT,PCTF
628992,2026-09-01 17:54:06.075,CAMC-59852,Online,1,OSA,CAM,CAMC
628993,2026-09-01 18:48:37.633,EAGA-34753,Online,1,NAO,EAG,EAGA
628994,2026-09-01 19:12:57.568,CAMF-39184,Online,1,TOK,CAM,CAMF
628995,2026-09-02 04:53:26.600,CAMC-26079,Online,1,HIR,CAM,CAMC
628996,2026-09-02 05:30:42.923,VALB-85023,Online,1,NAA,VAL,VALB
628997,2026-09-02 14:51:26.421,PMUD-39558,Online,2,NAA,PMU,PMUD
628998,2026-09-02 22:09:29.382,AUDG-87751,Online,1,KYO,AUD,AUDG
628999,2026-09-03 07:10:31.351,PMUB-92487,Online,2,YOK,PMU,PMUB
629000,2026-09-03 08:53:43.989,VALD-51795,Online,1,TOK,VAL,VALD
629001,2026-09-03 20:51:02.088,DEPA-67315,Online,1,OSA,DEP,DEPA
